source	t0	t1	t2	t3	t4	t5
A1BG	0.385717079105742	0.142370608440144	0.165115416991791	0.234477118085956	0.314007720804178	0.269113177739495
NAT1	0.01994200568338	0.064688454037785	0.084427542145365	0.099194653693983	0.103654539466424	0.113526672447044
AAMP	0.350961281641592	0.752080762899615	0.855682518874922	0.580103414240976	0.47708446820501	0.551231145584617
AANAT	0.001256942137185	0.001919175616694	0.00148630640439	0.004788589786506	0.014020179997329	0.005789007652588
AARS	0.085099201825128	0.295942973327365	0.445644161984545	0.556492128739487	0.373305975657572	0.305298765409306
ABAT	0.013670197236088	0.006750620363661	0.009585097980398	0.010604669285352	0.01178040557031	0.009743533611661
ABCA3	0.048910160580446	0.001279194388033	0.024072667974644	0.037192334404417	0.038175644826973	0.050705390161186
ABCB7	0.322131978993916	0.312791961289145	0.347895607220606	0.649276357222758	1.15518284034868	0.839535848757891
ABCF1	0.540929103418945	2.57879538773644	1.7422461223621	0.96344691948573	0.659615722820632	0.760377318221727
ABL1	0.062453462561617	0.02498756399417	0.025158054086402	0.029614982443738	0.032991093207511	0.031935188687212
ABL2	0.021146681892276	0.030967512347075	0.009977177172048	0.007315812460335	0.004170964413939	0.005070516240879
ABR	0.13913937447529	0.038159217959685	0.093474889445269	0.050453564890416	0.090631443160994	0.102761526725155
ACAA1	1.84037787383627	0.482065305571739	0.959545632037694	0.982212445133523	1.1101958343519	1.53093505311147
ACADM	0.101549625949179	0.106965812791157	0.324883208429796	0.35526195574643	0.376916143450318	0.359010520861922
ACADS	0.032364184862293	0.011649717995717	0.034614640115435	0.037634980383455	0.042026252989552	0.054037913882452
ACADSB	0.139415569688	0.023338314385087	0.105618295369714	0.089285106657821	0.089730193180792	0.075560516361745
ACADVL	3.28860920229242	0.697189149149194	1.24649511193299	3.83824135297108	6.29410003640743	6.01955780409203
ACAT1	0.099854459860416	0.129642648690362	0.341563206455521	0.407571743245202	0.340011158142491	0.425152216094717
ACAT2	0.519234621119626	0.230118120143462	1.14174006371033	1.70178424597576	2.20160922938995	2.13681997982533
ACCN2	0.005014987223986	0.032441278303259	0.151404096159481	0.1442075502637	0.196176554283274	0.1415037416704
ACO1	0.019430746497879	0.016751479628149	0.060370246013536	0.087754340051771	0.08881629060401	0.10879653770834
ACO2	1.12777284249409	1.33182602062472	1.86749470299926	1.65992699443274	1.43854090395365	1.74030541951231
ACOX1	0.121495623808821	0.089895083670025	0.188303404921516	0.121027655957179	0.118774448582325	0.181107420560415
ACP1	0.157168107451125	0.210335252803298	0.155386436680097	0.116053441207891	0.149754968484556	0.14729453650858
ACP2	0.005276469433775	0.028462377999158	0.025586307162877	0.009169021994353	0.008509853469606	0.01229943927058
ACP5	1.33328268435511	0.051098356540128	0.314152190729118	0.587677825080336	2.15678751952807	2.93029052271477
ACTB	17.1710701705892	18.3359398316642	15.7291720285038	18.8428744253108	19.7692258354337	21.9411942862102
ACTC1	0.001156014158375	0.001077197686071	0.000986000617764	0.001020974956196	0.001060033867961	0.001096294011831
ACTG1	7.80419948249816	8.23274736992552	16.7953185818606	15.4534032409776	16.7084841392542	24.0251172222731
ACTG2	0.003522092280488	0.005980876011048	0.001482575141575	0.006921221775692	0.009024892975184	0.009890527371096
ACTN4	0.075533203044546	0.079618851897775	0.167984740891191	0.176833308322463	0.198752706421524	0.347635346446384
ACTL6A	0.441173490090941	0.957495016909144	1.20283639325645	1.21537407369631	0.936952395129736	1.09846726060162
ACTN1	2.03630552715036	0.514072825066585	0.499752627107608	0.659590495682365	0.582835471531087	0.526776489707034
ACVR1	0.065152524169127	0.037826260092316	0.085204634037157	0.065421345530196	0.070723802294483	0.092757546725322
ACVR1B	0.002208753895123	0.004996898886368	0.001923092539901	0.00178342089008	0.001209637444258	0.00119719000994
ACVR2B	0.0410173861888	0.017296666541983	0.021013214946675	0.019697092466282	0.033503218433033	0.018354713795384
ACY1	0.132875050020356	0.195379167854342	0.81495112726536	0.749593249999638	0.662034552798139	0.787510682514768
ACYP1	0.668376837016625	0.080479556923793	0.743521746950593	0.851763104076293	1.24056109845497	1.30594775825303
ACYP2	0.148920262260921	0.062521351808743	0.102983184370715	0.089516176671034	0.091365622241437	0.092766321686478
ADA	1.86064043346955	0.237597511251002	0.638376517614461	1.15258340278456	1.08795079560798	1.35560762381694
ADAM8	2.68192009939315	0.910450304749075	0.82143251152731	2.85556985750048	5.73475481366763	4.16450151181836
ADAM10	0.057848772879298	0.039212397644572	0.032713270409431	0.058697838712603	0.070584091951587	0.07431753654336
ADAR	3.54336696997555	4.5367835891971	2.66604731374605	3.09429751938633	2.13555122520156	2.6447738046347
ADARB1	0.132231136125678	0.250301699584682	0.102565297228987	0.11786878304234	0.087752191972383	0.061498765525166
ADCY3	0.377205634022941	0.182500486918706	0.94278026695761	0.76531613390454	0.928562026800642	0.877734019281703
ADCY7	0.405987853210263	0.025438164963172	0.131959886197339	0.13034891573699	0.173182711854096	0.159174243679227
ADCY9	0.029846336965463	0.007927893125559	0.026793795798741	0.036635150151571	0.040697963876659	0.028729064073737
ADD1	0.107926690068181	0.068303746040538	0.116875082825306	0.097112707779658	0.085668847364124	0.136425747614386
ADD2	0.009935842362375	0.006740425229513	0.038062379714654	0.033437919305674	0.035389967965945	0.026632774620767
ADD3	4.6786508879054	0.375928220745648	0.281059494579405	0.666951679361535	1.08034988147173	1.12679618347378
PLIN2	0.174944667042383	0.046681181618341	0.132497229022395	0.599316885258012	1.06761632611215	0.763863400072422
ADH5	0.118703417916572	0.06350948164768	0.14707506749887	0.093310812458082	0.127640536510892	0.112929529048305
ADK	0.163827625014708	0.209026969943798	0.569534258450132	0.640656572744538	0.662492920923028	0.758016037522827
ADORA2A	0.023040350398113	0.032527096430088	0.04555270371831	0.023970789896501	0.021555209467173	0.018269886284514
PARP1	0.584816670221994	0.973280340486314	1.85664736027863	1.60064879228739	1.14141395460192	1.48244382711951
PARP4	0.034924161766914	0.003789422190319	0.008000667906535	0.017991428579343	0.032323715922244	0.044750344950322
ADRA1D	0.001233253827848	0.001105572635075	0.001333434296126	0.001363305856895	0.001514804339349	0.001750884215064
ADRB2	0.028547732130341	0.003417226156334	0.00159390128382	0.002212614362526	0.002646804311312	0.002488172065444
ADRBK1	4.18213033083698	0.550463286355711	1.78660351486032	2.48982989960239	2.65715063642381	3.78091062472601
ADRBK2	0.090235195503455	0.213170159280434	0.121541787338182	0.287806462679138	1.2686046540442	1.04868768223346
ADSL	0.498333478672964	1.43350625859499	1.82957545216829	1.19164800686061	0.827114764971067	0.938813727898943
ADSS	0.281366658359557	0.708500417491566	0.504263283594693	0.411590023154154	0.36825437215557	0.355178710377864
AP2A1	0.024210566482029	0.014459109898622	0.070126004404753	0.059897306236497	0.040176891241641	0.067795809732068
AP2A2	0.186968975426731	0.064771521017576	0.041372044290998	0.024808105726665	0.036921384051517	0.049818123441072
AP1B1	0.388463576732599	0.646031347873565	0.844966176391064	0.548082933630824	0.382441139358437	0.523755820960034
AP2B1	0.130000865468345	0.10370144401217	0.142634165870154	0.11983177675424	0.149593919303616	0.170143419957861
AP1G1	0.360444940069655	0.329003088139558	0.301333943910534	0.221957267292722	0.235558638727795	0.303958259364239
AEBP1	0.31097436488126	0.902890324658836	0.495906515038108	0.14908333036378	0.216401353390391	0.273230246659702
AES	11.7634934881223	0.809412689291465	1.0503851831662	1.96866497854167	2.93153567028138	2.91264824090114
AFG3L1	0.084833065705068	0.088407543546741	0.059869807898969	0.06813998953132	0.034268209581253	0.034096161619849
AGA	0.197752468632454	0.076760300023135	0.151838830135218	0.270177560961467	0.193990470222464	0.190468891401848
AGER	0.060111774365559	0.017024813656801	0.022664774641789	0.025645180499077	0.027987488603453	0.026385989258664
AGL	0.248916757953529	0.173524463843257	0.284433391167884	0.220634323124479	0.248908064883043	0.237188474687863
AHCY	0.064708752705008	0.531049443576717	0.73972982617051	0.511472062468315	0.344220556793921	0.357975293210219
AHR	0.132079729043007	0.522719140411063	0.163972288253888	0.149594408306208	0.145275197930637	0.165857847800859
AIF1	0.256794380981781	0.108242608227892	0.175017325305492	0.233021653539269	0.246130572540159	0.266705333620213
AIM1	0.447354275083654	0.475274578459838	0.093360011932621	0.19686144670213	0.298435536161045	0.442122716695793
AK1	0.189625849799335	0.034563710648262	0.03902773430856	0.064569272511615	0.078610682310037	0.061578472343819
AK2	0.244789837114816	1.11796325890817	1.01015539830764	0.818902226225858	1.07413576969639	0.935274495689503
AK3L1	0.00335073715564	0.014339583819166	0.037987593917411	0.763976821246996	1.27036424422923	1.03743902945981
AKT1	0.520105766760363	0.279705240498724	0.456583733510104	0.425865910750116	0.464207145220231	0.604637350444401
AKT2	0.13583376777632	0.105147580995513	0.073922132678989	0.06703343161424	0.06525985317712	0.069058124891789
ALAD	0.134737759266957	0.015317339120825	0.10648397095977	0.060873066910317	0.089006623645321	0.108526837112323
ALAS1	0.03641462366147	0.178816584796631	0.338452037664696	0.278439044366354	0.274860986726393	0.295090388087702
ALDH2	0.004340440890353	0.001240998017398	0.001228345508878	0.077253686743495	0.052372051337479	0.016792583992587
ALDH1B1	0.053503102020258	0.076203161558401	0.149100648043877	0.107641954505116	0.084188940171232	0.098775619435988
ALDH9A1	0.288732564150181	0.417846342133501	0.439054543705298	0.299562519406837	0.237377123448286	0.331032647531468
ALDH3A2	0.24441974122823	0.035250713699131	0.218317818838871	0.144940051801221	0.140627878820009	0.151055371024982
ALDOA	4.93999773814475	6.866631558431	12.2410260917061	15.1636487746628	18.5956736317478	17.5675045558756
ALDOAP2	0.001207649944155	0.001136460228528	0.001174806300792	0.001436697179326	0.001158187097349	0.00143559320937
ALDOC	0.265309968200884	0.069454995929397	0.160813158452929	0.83159328916253	2.408367038669	1.97552708738001
AKR1B1	0.660131214312276	0.509971275946188	1.08558093475553	1.42801945779317	0.993881256740627	1.45209788949506
ALOX5AP	0.33846369827224	0.029849357270241	0.032423155659321	0.286881899412586	0.679911100708386	1.08104836500258
ALPP	0.050359146485738	0.056884367546213	0.039048573621845	0.040718488719091	0.030279474342208	0.02927888373789
ALPPL2	0.304779091527349	0.300063023475533	0.211712593931571	0.222561746486361	0.245219815063657	0.269059044687884
AMD1	0.746326279246177	2.67777321449018	1.31045860936304	0.741775420377468	0.587186791071565	0.572024359349048
AMFR	0.111445609484974	0.036914755259883	0.073671643497979	0.076900016126193	0.07230908503512	0.073199773656386
AMH	0.003849128208417	0.001163683470466	0.002031772323562	0.003271292754518	0.001858442682327	0.001693440812091
AMPD2	0.216163272271407	0.417195618962348	0.307006707034949	0.159497634199935	0.151518991023273	0.131289316113255
AMPD3	0.070789527899223	0.00975428645196	0.058064099800992	0.124536589849507	0.204571642378575	0.124865446804104
BIN1	1.3601346495924	0.062849074530312	0.304485446031719	0.546853684378365	0.714213775369233	0.566756756700081
AMT	0.174516324874591	0.017030912908669	0.014116053506837	0.023411870709055	0.045877633293415	0.035704562936352
AMY1C	0.820928012794218	0.059794549643971	0.032604961966568	0.051359779399277	0.086087389310746	0.039848927963596
ANK1	0.003004965085858	0.056127440702327	0.029734108342922	0.037060049848225	0.092193943154948	0.085802845098857
ANK3	0.030598608051945	0.016663541673931	0.005738763131345	0.009009825200183	0.01375219415041	0.004229238832908
SLC25A4	0.077621055344829	0.108937326451911	0.196303910813496	0.097159218478279	0.135010209530007	0.151081388133086
SLC25A5	4.13803803456427	10.5338079750573	15.2383186334144	11.6554748412446	7.74475063343888	9.11623754666125
SLC25A6	6.28992614838284	5.66132219355817	5.93549630341074	6.59570504538869	5.91844802848237	6.30473879179451
ANXA1	3.6177669062832	5.18833478387594	0.198117820323182	0.658508782148758	0.781327082883513	0.696713364619606
ANXA2	0.017576662862017	0.046371653230324	0.03410027714471	0.10620483067692	0.204063190654999	0.500199353260787
ANXA2P1	0.024673327722812	0.086612582024343	0.031111534094614	0.150249466208423	0.283626298944918	0.56903684279033
ANXA4	0.042522676521824	0.006846626097969	0.061456070605346	0.18163383641828	0.290443445191776	0.354323499065827
ANXA5	0.324732302228935	0.056169714722908	0.179386617789107	0.54962515807333	0.475661400194624	0.739329851040187
ANXA6	1.92419167509365	0.117447377332584	0.383080793997789	0.925280406697354	1.40770827786893	1.64288895558787
ANXA7	0.534295574674586	0.577901275657904	0.906628494496729	0.692963115292047	0.524363215803863	0.600857496794728
ANXA11	0.518518113894827	0.102892927887716	0.128056678728571	0.160182732394218	0.219367802986258	0.247900903011036
AOAH	0.014492171000265	0.001923152784169	0.010603384343789	0.049577057344589	0.109236150338978	0.135533931164362
NUDT2	0.158561499897895	0.099304306974661	0.324257151346862	0.414642658868098	0.399307690845994	0.383240598410051
APBA2	0.239984013509301	0.010359375759383	0.007257987553953	0.002650520532514	0.002517795038412	0.004273087527971
APBB1	0.61229398987527	0.099056084471172	0.219044180317151	0.204412639664293	0.180238674271503	0.160175790269221
APEH	0.35961604901924	0.353464085406185	0.823920069017182	0.643098988448137	0.400769333875634	0.660967531984524
APEX1	0.233503432560859	0.538974224807533	0.600098874718948	0.43466361210191	0.351495059996669	0.405057803328221
BIRC2	0.305412077884996	0.265092378975942	0.170166026673189	0.222924777934882	0.264599639024196	0.249811128773416
BIRC3	1.19986565603389	5.13778806557996	0.586618791476649	1.47694006943353	2.34527125914875	1.88113974885293
XIAP	0.109715476956676	0.122411354241496	0.069396661710294	0.089619740237929	0.075217974896735	0.059972582788786
APLP1	0.013770331785568	0.013272261570417	0.015189628692767	0.01605930614716	0.012038401186168	0.009834635765467
APLP2	0.59631577514953	0.444750030233914	0.505915158511278	0.315279263440633	0.501396726060525	0.542966091369688
APOE	0.161941049963634	0.073807187717676	0.028971809859847	0.066398771072411	0.064346797421373	0.047342302542343
APP	0.068794101334733	0.142804781926008	0.070026427802018	0.052672629035148	0.079060666444874	0.075421824932706
APRT	8.7469512921512	10.9924461391973	17.280498407384	8.13558675842178	6.04615957663551	6.9590381741929
KLK3	0.003510117606746	0.005411995334742	0.002113398184863	0.002257795544372	0.002459913690719	0.001986403976076
FAS	0.016069122970911	0.100577038511369	0.045183887634959	0.130889500826293	0.141360725376097	0.137120246511899
FASLG	0.002549681295192	2.15799155337907	0.294139460458757	0.167636758681444	0.349907781341466	0.594944173045125
AQP2	0.002306929413184	0.001615918638464	0.00133998218561	0.001239690657155	0.001420387530794	0.001392492354461
AQP3	0.16027129167916	0.022271197175727	0.009033327190647	0.006917823207902	0.008400801342257	0.018593348955659
AQP5	0.049253620913083	0.050343482684894	0.029242434076647	0.047049203205119	0.037657004734328	0.046000758180941
ARAF	0.326631139087161	0.287759305296046	0.301961499087562	0.206331972882941	0.181203474229327	0.21069754333261
ARCN1	0.314492353902163	0.657282627169511	0.454530512089552	0.368589437259071	0.281957700981032	0.281913887235807
AREG	0.031173032079664	0.228861837344013	0.003146746437721	0.009177482448278	0.022835911005966	0.007923495473433
ARF1	0.212298994916901	0.538428360767164	0.539558831207304	0.452160226480514	0.34920389784193	0.416674135147123
ARF3	1.21748105279741	0.888800790757658	1.19703529119929	0.944283816100588	0.875047828494916	1.13043594948842
ARF4	0.665293212431816	1.76740845264443	1.11044931501594	0.862399213270013	0.838291389872427	0.73269892820626
ARL4D	0.002409998125829	0.0042729022386	0.005538221473243	0.004786078032115	0.009307501983037	0.011853825827139
ARF5	3.42790977136585	2.99164498413078	3.82847259566832	5.32815017428654	5.59353821307174	5.80360300694836
ARF6	0.157647577657841	0.374770242901224	0.304555391029491	0.344326197253943	0.496358003986875	0.506675856689279
ARG2	0.001233282011504	0.008081120768159	0.058709270546461	0.134324479555555	0.362126062194652	0.198451103943273
RHOA	2.58251586755974	3.09171355950051	3.06121361717273	3.56892052080597	3.40615448951848	3.90854914966358
RHOC	0.243425044158236	0.322751688188339	0.324637549290572	0.755703918967448	1.03122158904239	1.33686208530341
RHOG	0.448286016096263	1.33669824982839	0.630697845170527	0.61560774751783	0.501627363224548	0.694401976423269
